county_name,race_description,cand_name,precinct_code,cand_tot_votes
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550004,263
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550005,509
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550005,271
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550006,445
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550006,212
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550007,744
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550007,242
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550008,303
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550008,82
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550009,430
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550009,146
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550010,322
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550010,138
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550011,394
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550011,258
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550012,607
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550012,499
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550013,478
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550013,250
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550014,427
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550014,285
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550015,518
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550015,356
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550016,110
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550016,80
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550017,0
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550017,0
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550018,262
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550018,75
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550019,666
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550019,180
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550020,1050
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550020,230
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550021,1066
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550021,303
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550022,584
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550022,162
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550023,830
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550023,228
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550024,62
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550024,15
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550025,223
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550025,147
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550026,526
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550026,118
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550027,123
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550027,40
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550028,376
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550028,503
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550029,729
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550029,400
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550030,512
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550030,366
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550031,608
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550031,408
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550032,478
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550032,215
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550033,876
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550033,516
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550034,727
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550034,165
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550035,1226
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550035,547
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550036,770
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550036,245
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550037,660
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550037,288
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550038,533
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550038,308
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550039,685
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550039,378
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550040,864
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550040,484
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550041,622
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550041,384
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550042,920
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550042,386
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550043,1291
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550043,318
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550044,962
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550044,525
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550045,919
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550045,379
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550046,344
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550046,317
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550047,287
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550047,266
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550048,495
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550048,326
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550049,349
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550049,287
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550050,22
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550050,30
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550051,523
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550051,404
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550052,559
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550052,251
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550053,611
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550053,356
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550054,620
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550054,290
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550055,622
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550055,313
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550056,529
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550056,309
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550057,501
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550057,324
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550058,1135
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550058,421
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550059,1015
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550059,268
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550060,1109
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550060,401
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550061,930
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550061,352
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550062,954
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550062,433
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550063,436
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550063,124
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550064,1114
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550064,366
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550065,686
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550065,255
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550066,182
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550066,764
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550067,962
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550067,195
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550068,687
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550068,134
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550069,775
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550069,206
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550070,683
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550070,153
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550071,968
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550071,221
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550072,582
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550072,178
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550073,207
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550073,55
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550074,59
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550074,221
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550075,222
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550075,692
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550076,646
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550076,221
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550077,238
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550077,612
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550078,142
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550078,523
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550079,205
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550079,725
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550080,872
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550080,609
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550081,503
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550081,310
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550082,207
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550082,212
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550083,597
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550083,415
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550084,382
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550084,297
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550085,618
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550085,421
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550086,676
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550086,435
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550087,238
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550087,297
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550088,111
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550088,243
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550089,207
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550089,481
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550090,44
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550090,90
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550091,84
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550091,98
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550092,658
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550092,603
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550093,463
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550093,187
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550094,738
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550094,321
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550095,514
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550095,249
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550096,669
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550096,438
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550097,464
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550097,250
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550098,1072
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550098,332
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550099,514
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550099,352
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550100,670
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550100,386
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550101,275
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550101,149
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550102,733
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550102,449
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550103,373
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550103,349
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550104,286
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550104,353
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550105,494
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550105,348
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550106,564
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550106,409
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550107,275
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550107,106
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550108,204
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550108,79
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550109,920
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550109,443
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550110,251
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550110,107
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550111,891
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550111,408
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550112,93
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550112,47
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550113,145
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550113,95
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550114,82
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550114,664
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550115,38
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550115,929
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550116,159
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550116,221
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550117,122
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550117,1003
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550118,208
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550118,829
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550119,69
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550119,81
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550120,203
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550120,679
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550121,250
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,550121,964
OKLAHOMA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,550122,217
